[2026-03-01_020004] [INFO] Synchronisation Starting - Direction: VaultToGitHub
[2026-03-01_020004] [INFO] Vault Path: D:\Vault\Vault
[2026-03-01_020004] [INFO] GitHub Path: C:\Users\th3th\OneDrive\Documents\GitHub\Ascended33
[2026-03-01_020004] [INFO] Starting sync: Vault â†’ GitHub (Primary Backup)
[2026-03-01_020004] [INFO] Source: D:\Vault\Vault
[2026-03-01_020004] [INFO] Destination: C:\Users\th3th\OneDrive\Documents\GitHub\Ascended33
[2026-03-01_020004] [WARNING] Sync encountered errors (exit code: 11)

	                  75	D:\Vault\Vault\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\streamtube\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\streamtube\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\streamtube\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\streamtube\legendgrouptitle\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\streamtube\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\legendgrouptitle\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\colorbar\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\colorbar\title\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\colorbar\title\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\colorbar\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\marker\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\sunburst\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\colorbar\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\colorbar\title\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\colorbar\title\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\colorbar\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\x\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\x\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\y\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\y\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\z\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\z\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\contours\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\legendgrouptitle\__pycache__\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\surface\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\cells\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\cells\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\header\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\header\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\legendgrouptitle\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\table\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\legendgrouptitle\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\colorbar\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\colorbar\title\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\colorbar\title\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\colorbar\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\marker\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\pathbar\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\pathbar\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\treemap\__pycache__\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\box\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\box\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\legendgrouptitle\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\marker\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\marker\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\selected\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\selected\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\unselected\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\unselected\__pycache__\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\violin\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\caps\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\caps\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\colorbar\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\colorbar\title\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\colorbar\title\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\colorbar\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\legendgrouptitle\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\slices\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\slices\__pycache__\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\volume\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\connector\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\connector\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\decreasing\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\decreasing\marker\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\decreasing\marker\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\decreasing\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\hoverlabel\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\hoverlabel\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\increasing\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\increasing\marker\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\increasing\marker\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\increasing\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\legendgrouptitle\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\legendgrouptitle\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\totals\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\totals\marker\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\totals\marker\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\totals\__pycache__\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\waterfall\__pycache__\
	                  56	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\graph_objs\__pycache__\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\io\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\io\__pycache__\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\labextension\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\labextension\static\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\renderers\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\renderers\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\tests\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\tests\__pycache__\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\mplexporter\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\tests\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\tests\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\matplotlylib\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\offline\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\offline\__pycache__\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\package_data\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\package_data\datasets\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\package_data\templates\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\validators\
	                  17	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly\__pycache__\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly-6.5.2.dist-info\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\plotly-6.5.2.dist-info\licenses\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pluggy\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pluggy\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pluggy-1.6.0.dist-info\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pluggy-1.6.0.dist-info\licenses\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\propcache\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\propcache\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\propcache-0.4.1.dist-info\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\propcache-0.4.1.dist-info\licenses\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\protobuf-6.33.5.dist-info\
	                 118	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\
	                  36	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\
	                  24	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\acero\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\adapters\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\adapters\orc\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\adapters\tensorflow\
	                  23	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\array\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\c\
	                  16	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\compute\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\compute\row\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\csv\
	                  17	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\dataset\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\engine\
	                  11	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\engine\substrait\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\extension\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\filesystem\
	                  23	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\flight\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\io\
	                  10	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\ipc\
	                  13	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\json\
	                  35	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\python\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\python\vendored\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\tensor\
	                  16	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\testing\
	                  83	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\util\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\datetime\
	                  12	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\double-conversion\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\pcg\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\portable-snippets\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\safeint\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\arrow\vendored\xxhash\
	                  33	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\parquet\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\parquet\api\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\parquet\arrow\
	                  17	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\parquet\encryption\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\include\parquet\geospatial\
	                  15	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\includes\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\interchange\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\interchange\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\parquet\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\parquet\__pycache__\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\src\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\src\arrow\
	                  61	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\src\arrow\python\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\src\arrow\python\vendored\
	                  58	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\
	                   0	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\data\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\data\feather\
	                   9	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\data\orc\
	                   4	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\data\parquet\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\interchange\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\interchange\__pycache__\
	                  14	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\parquet\
	                  14	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\parquet\__pycache__\
	                  55	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\tests\__pycache__\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\vendored\
	                   3	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\vendored\__pycache__\
	                  22	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow\__pycache__\
	                   6	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow-23.0.1.dist-info\
	                   2	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow-23.0.1.dist-info\licenses\
	                   1	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pyarrow.libs\
	                   8	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pycparser\
	                   7	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pycparser\__pycache__\
	                   5	D:\Vault\Vault\_INFRASTRUCTURE\Ascended33\venv\Lib\site-packages\pycparser-3.0.dist-info\
